,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr,ETH_Trends
2018-10-11,eth,276591.0,0.56458744,19529132654.16458,228.892460352784,35.04361833,190.50317329047297,102513424.40573001,570525.0,557280714.360185,20.10592594402,43
2018-10-12,eth,277706.0,0.57682199,19915519363.881744,231.17564977804798,54.15404100000001,194.233684102864,102533808.46823001,562140.0,367756846.8907703,20.0138984100271,28
2018-10-13,eth,281709.0,0.58410063,20166359188.236687,228.530774581758,91.25493024,196.64090035067198,102554245.59323001,541797.0,220989256.52624866,19.8798778733092,29
2018-10-14,eth,286828.0,0.57135835,19702812463.96072,230.441568952891,95.50948411,192.08256165984798,102574706.90573001,511719.0,206291685.55633998,19.7866778973455,29
2018-10-15,eth,298338.0,0.60935975,21016138768.896866,226.85731543013802,31.6143743,204.84559526592602,102595024.03073001,562011.0,664765292.2032139,19.725613672214397,32
2018-10-16,eth,304839.0,0.6130595999999999,21105830346.425762,226.840177531657,46.78782113,205.67896551724098,102615404.99948001,575450.0,451096670.7675844,19.6712536831373,32
2018-10-17,eth,308025.0,0.60822994,20895539276.06964,226.31433229821602,58.42799161,203.58918439509102,102635802.28073001,580354.0,357628915.5342847,19.5731560201843,31
2018-10-18,eth,316673.0,0.59685784,20439285576.65808,230.12336587915001,46.65256889,199.10416773816502,102656241.74948001,565791.0,438117043.9679465,19.4476152218666,33
2018-10-19,eth,287643.0,0.61041166,20554345584.666862,225.604929684766,60.28619805,200.18542226768002,102676535.34323001,601119.0,340946124.4646088,19.339107863873,28
2018-10-20,eth,344066.0,0.61804319,20808523785.745716,225.14901185545298,74.92712647,202.620590298071,102696985.31198001,534080.0,277716826.5442039,19.236251794875102,28
2018-10-21,eth,308778.0,0.61718038,20769219407.63661,221.759199258696,53.85103657,202.19779251899502,102717340.03073001,508014.0,385679101.63941157,19.148313466698102,26
2018-10-22,eth,333040.0,0.61430234,20648916836.909946,218.67347931976897,68.64643267,200.986967855056,102737590.68698001,577314.0,300801018.1050048,19.0692753522359,28
2018-10-23,eth,313343.0,0.61529447,20665305285.095963,221.32704963376,63.38035127,201.106208649912,102758166.56198001,556231.0,326052236.53768116,18.9546612772363,35
2018-10-24,eth,323381.0,0.61546587,20612095065.915916,223.07388167946,64.32185884,200.548608123904,102778549.59323001,532709.0,320452415.97239536,18.8398032632512,27
2018-10-25,eth,314814.0,0.61565502,20545649553.114708,221.237120767052,50.78902853,199.86274459380502,102798796.21823001,537236.0,404529288.0669732,18.7566501814938,34
2018-10-26,eth,318269.0,0.61823665,20627880839.93708,217.187797774185,62.72820351,200.622661601403,102819296.06198001,551218.0,328845394.6505904,18.6740117497114,29
2018-10-27,eth,308409.0,0.62087605,20713777723.04856,220.879014390634,106.13097506,201.418418468732,102839541.09323001,499165.0,195171840.3661737,18.5779544178885,17
2018-10-28,eth,333518.0,0.62430644,20824090134.49344,219.97158037198298,106.6966585,202.45110315604902,102859850.15573001,509862.0,195170968.12259564,18.4599219926143,32
2018-10-29,eth,333546.0,0.60093096,19991828462.735596,215.84365090757998,54.89067769,194.321351256575,102880246.21823001,614695.0,364211726.00470895,18.363089744206103,33
2018-10-30,eth,359738.0,0.60557184,20133387940.10509,216.78164600631501,66.74437602,195.65895295149,102900417.46823001,608397.0,301649204.6121399,18.2690130786719,28
2018-10-31,eth,352140.0,0.60981471,20264916802.84282,221.49109255658902,57.72909526,196.897931911163,102920922.56198001,585707.0,351034720.21361566,18.170453036314303,27
2018-11-01,eth,317485.0,0.61321759,20363739371.54177,215.189927420067,66.93443131,197.8192106955,102941161.78073001,589096.0,304234143.3564999,18.044478298382,31
2018-11-02,eth,267634.0,0.61887095,20576854454.44208,211.08636611910998,56.95070172,199.850372589129,102961301.43698001,548534.0,361309937.0516388,17.902205095670396,35
2018-11-03,eth,278264.0,0.61450669,20426858594.900764,212.496766272378,99.33664747,198.35467738164797,102981481.78073001,505015.0,205632655.3688435,17.785173364425603,37
2018-11-04,eth,299497.0,0.64957989,21629296599.977932,214.518285771464,73.18670715,209.98957276446498,103001764.87448001,510848.0,295535862.2176473,17.7136122903026,27
2018-11-05,eth,291779.0,0.64401502,21436395637.9212,210.27597103971698,46.1439776,208.075581531268,103022158.96823001,582354.0,464554569.3075734,17.6554770310637,36
2018-11-06,eth,278348.0,0.67428949,22472494186.930542,211.546167486306,59.71334267,218.089755698422,103042410.74948001,597166.0,376339578.07087314,17.574397548937398,34
2018-11-07,eth,270280.0,0.67010524,22342288776.467556,213.547684633239,52.21434599,216.783056399766,103062892.21823001,564602.0,427895597.5323113,17.5112190574038,31
2018-11-08,eth,288705.0,0.65227399,21713749494.68897,215.069432893512,61.17624884,210.64310344827598,103083125.62448001,555392.0,354937576.38379294,17.408571250427002,34
2018-11-09,eth,316813.0,0.64534031,21456106357.92533,211.797077859896,66.00565283,208.102855932203,103103372.90573001,547848.0,325064679.12283725,17.238252987883197,36
2018-11-10,eth,329225.0,0.65284203,21714246744.775608,212.21697819334202,99.98827728,210.56486528346,103123789.03073001,489120.0,217167925.4424576,17.1096420001864,27
2018-11-11,eth,355871.0,0.64873215,21563744102.153446,218.394458192028,100.33352968,209.06425365283502,103144099.12448001,527799.0,214920616.9717335,16.990605335276697,29
2018-11-12,eth,327353.0,0.64697636,21488054208.69426,214.923373873665,58.69047829,208.28941233197,103164409.40573001,571162.0,366125048.44143564,16.8307207149249,29
2018-11-13,eth,336439.0,0.63460253,21010443965.057724,213.962694328426,64.61365378,203.619797194623,103184681.71823001,553590.0,325170343.03528523,16.7303463214118,32
2018-11-14,eth,336750.0,0.55537959,18233574915.44901,215.19327182586997,37.32688898,176.673708649912,103204800.84323001,582181.0,488483648.4965812,16.6472827499099,44
2018-11-15,eth,367079.0,0.56297432,18331270412.33241,216.108529117486,34.24347812,177.585899766219,103224808.03073001,563051.0,535321509.9837424,16.512404399648,43
2018-11-16,eth,330177.0,0.54729564,17760965585.588272,221.05497818965802,48.91925924,172.02722296902402,103245086.90573001,552107.0,363066936.4257302,16.3806594383964,31
2018-11-17,eth,336902.0,0.5487503,17795245772.382523,213.21034372482399,80.87587181,172.32583430742298,103265107.31198001,505581.0,220031578.94455916,16.2388403944695,26
2018-11-18,eth,311575.0,0.55823932,18063312605.73209,213.24387358090001,61.90606846,174.887517533606,103285316.53073001,484801.0,291785814.45970875,16.1294272612244,24
2018-11-19,eth,362855.0,0.48110099,15169068768.336588,208.096742532903,22.5307359,146.837374634717,103305230.06198001,622942.0,673261132.388478,16.0528098967435,47
2018-11-20,eth,325428.0,0.42061386,13091277015.000853,204.069488969823,19.74521636,126.69969403857401,103325245.68698001,625752.0,663010056.3911245,15.9429546267361,49
2018-11-21,eth,305267.0,0.44961473,13940770859.106197,198.134141964005,29.22053837,134.894838690824,103345472.62448001,579531.0,477088090.73647624,15.817614428755,34
2018-11-22,eth,304552.0,0.42276008,12918929895.259912,193.500462008173,41.6736177,124.98310666277,103365408.65573001,568895.0,310002601.3881312,15.676645648423,31
2018-11-23,eth,296227.0,0.41347151,12557674491.923416,195.779223254086,35.65747303,121.46452688486299,103385530.03073001,559992.0,352175110.1628335,15.5436252159385,39
2018-11-24,eth,285249.0,0.38086606,11499514538.576494,195.303848708201,47.560976700000005,111.20791934541201,103405536.28073001,497091.0,241784659.12837213,15.4264895473376,32
2018-11-25,eth,306399.0,0.39318103,11824449697.059668,192.82289022989102,28.18231822,114.328124196376,103425554.99948001,529038.0,419569802.8353748,15.3047739357439,45
2018-11-26,eth,324681.0,0.36693085,10962771102.557058,189.33865390721803,32.37840182,105.976193161894,103445602.03073001,557388.0,338582835.6872435,15.184220960127899,38
2018-11-27,eth,325795.0,0.37900944,11271425673.870861,174.606940433662,38.28263208,108.93913296317899,103465351.40573001,565825.0,294426612.28796154,15.016426149705,44
2018-11-28,eth,321224.0,0.42144303,12505471113.130106,167.398474695764,31.8165505,120.843035651666,103485244.68698001,622580.0,393049243.8102646,14.8113716021197,39
2018-11-29,eth,263790.0,0.40763014,12053204406.110308,171.464887996642,30.36261077,116.45006779661001,103505344.68698001,555591.0,396975230.3638047,14.572711190462199,31
2018-11-30,eth,278002.0,0.38680613,11556675459.245924,169.767084546403,8.29350767,111.63144856808901,103525266.46823001,599039.0,1393460513.4626842,14.4847927641675,24
2018-12-01,eth,310612.0,0.39897866,12112078644.50071,176.12413249499298,9.5677375,116.974022793688,103545029.53073001,525757.0,1265929237.8476417,14.4225436573611,23
2019-01-01,eth,227755.0,0.501839,14491949908.864763,162.97415381486,69.52152897,139.154644360023,104142768.46823001,448168.0,208452692.60900635,11.7586906160357,32
2019-01-02,eth,266633.0,0.55484275,16085342149.392527,166.443039624893,41.70494246,154.42636879018102,104161888.12448001,589959.0,385693905.8523088,11.6439987374827,53
2019-01-03,eth,298379.0,0.52864019,15320901932.881119,167.335745541485,46.02906608,147.06208679135,104179821.37448001,596620.0,332852765.4122719,11.529535408211201,57
2019-01-04,eth,264923.0,0.54952594,15988335594.354855,166.608668157402,28.8108417,153.442376972531,104197653.28073001,549398.0,554941634.8930064,11.3655114827413,55
2019-01-05,eth,257064.0,0.55361162,16080661808.219425,171.579870752989,25.66702385,154.301756867329,104215675.40573001,511189.0,626510572.6397414,11.2217899845479,50
2019-01-06,eth,266956.0,0.55912841,16254198815.513441,174.32654930866298,48.41806888,155.940283167738,104233482.74948001,487372.0,335705227.2521743,11.093506111923098,44
2019-01-07,eth,288553.0,0.5410863,15673813423.35933,175.40779883355202,45.64917299,150.346131794272,104251524.37448001,550964.0,343353721.32975924,10.995507557355099,46
2019-01-08,eth,277503.0,0.53747466,15541627570.981268,171.793873239685,49.17000252,149.052762711864,104269302.28073001,553367.0,316079454.4193727,10.8643257063601,57
2019-01-09,eth,279728.0,0.53987829,15604497412.971066,175.546308730797,50.54345184,149.62985622443,104287324.78073001,558847.0,308734303.7217151,10.7251920072579,49
2019-01-10,eth,276872.0,0.46188903,13239434977.736624,172.356757363243,36.03278403,126.929803915839,104305171.59323001,582839.0,367427478.4351682,10.583021574568699,53
2019-01-11,eth,309317.0,0.45627489,13037301364.216362,173.48543998588298,27.83035316,124.97057422559901,104322969.18698001,541838.0,468456195.69172084,10.4650126618269,40
2019-01-12,eth,267659.0,0.45438856,12972603284.93216,168.355793721484,77.32287391,124.32931063705401,104340667.68698001,452707.0,167771871.74142742,10.3552123588115,35
2019-01-13,eth,260303.0,0.42384764,12036712893.339024,170.155157640466,40.71899158,115.339895382817,104358625.03073001,481347.0,295604395.5501083,10.2866411707479,46
2019-01-14,eth,296695.0,0.47036371,13393983738.984524,171.554771517955,30.96570203,128.323583869082,104376633.93698001,577239.0,432542550.5890256,10.0812386437181,49
2019-01-15,eth,277216.0,0.44292432,12561783789.202347,175.74478993848498,44.73379644,120.32987609585,104394554.34323001,539896.0,280811931.6601808,9.98817713830749,56
2019-01-16,eth,259885.0,0.45083728,12782231812.534454,167.720642730983,42.25200073,122.42091379310301,104412158.15573001,507687.0,302523705.16639006,9.86369032474286,45
2019-01-17,eth,249911.0,0.45235215,12808087809.385984,166.10240737391,51.49076122,122.647751607247,104429862.28073001,517082.0,248745357.55128133,9.726480103889381,36
2019-01-18,eth,250566.0,0.44174902,12479948049.78529,167.320288607267,65.63140479,119.485191408533,104447654.99948001,538899.0,190152078.71740997,9.60319374174931,36
2019-01-19,eth,235309.0,0.45636238,12900255069.599886,173.476212102937,80.68080767,123.48799123319701,104465664.56198001,539125.0,159892487.9698187,9.525505689602,31
2019-01-20,eth,234174.0,0.43521185,12278394345.721264,173.35724306314097,66.35347474,117.515231735827,104483428.78073001,537705.0,185045235.27850622,9.4647816116578,22
2019-01-21,eth,242165.0,0.42995283,12113469245.226423,167.526416236438,63.40778047,115.918843074226,104499569.90573001,582751.0,191040739.09728152,9.40971411251784,28
2019-01-22,eth,221052.0,0.44056514,12330309587.31238,168.96988130775,62.15163275,117.97571975453,104515654.68698001,605558.0,198390758.87731972,9.33948458875152,30
2019-01-23,eth,241743.0,0.43471843,12158407880.87747,159.055214955579,60.324812800000004,116.313436586791,104531413.03073001,533819.0,201549036.2325024,9.269815635809339,27
2019-01-24,eth,232516.0,0.43535499,12161629154.501286,165.18387714353202,50.05288474,116.326357977791,104547493.49948001,520130.0,242975589.06489643,9.2058461765296,27
2019-01-25,eth,242692.0,0.43089808,12021398682.861921,166.364665812304,59.8057924,114.967366452367,104563573.59323001,504903.0,201007263.67730936,9.18312502573182,28
2019-01-26,eth,281294.0,0.43148997,12030838854.290598,160.871167529152,93.78199498,115.04004003506701,104579578.12448001,464380.0,128285166.64594647,9.09560146229065,29
2019-01-27,eth,253559.0,0.41985527,11696077576.162508,159.060007766933,62.21102315,111.82207685563999,104595424.31198001,488814.0,188006513.71017212,9.050596645966891,27
2019-01-28,eth,275560.0,0.39847231,11053930033.051,147.271706488026,36.64782383,105.667155756867,104610841.03073001,568564.0,301625823.29115,9.01101379314528,34
2019-01-29,eth,247558.0,0.39406571,10904977503.735159,137.815388258963,49.47996275,104.227875803624,104626304.81198001,566026.0,220391788.886379,8.95434217926156,35
2019-01-30,eth,244601.0,0.40710112,11266777160.462576,137.81590055295,43.841471500000004,107.66988603156,104641860.18698001,555347.0,256989028.33875293,8.89531926839472,24
2019-01-31,eth,226825.0,0.40062661,11066405544.790316,140.789486621411,48.87382799,105.73923611922899,104657513.62448001,517057.0,226428049.5502378,8.835762758591551,29
2019-02-01,eth,233701.0,0.40437959,11161780075.538212,135.14869451400298,62.26896672,106.634947691409,104672814.28073001,498856.0,179251088.68128815,8.77007935443171,26
2019-02-02,eth,230615.0,0.41160897,11366140886.345892,134.751169715058,92.989438,108.571131794272,104688425.90573001,450314.0,122230450.36440705,8.66981895096721,27
2019-02-03,eth,217389.0,0.40236043,11100861558.849905,132.383443416732,84.85963249999999,106.02172267679701,104703652.03073001,424378.0,130814395.866209,8.619634063234871,27
2019-02-04,eth,208209.0,0.40508712,11103012398.497309,135.01509454893,107.4240971,106.026675628288,104719046.71823001,416394.0,103356813.77050808,8.577663217118651,25
2019-02-05,eth,214341.0,0.40564886,11116053922.45947,134.191119697227,110.44600477,106.13558649912301,104734465.49948001,414815.0,100646953.64858754,8.51333079447892,31
2019-02-06,eth,210354.0,0.39610329,10830572094.625002,132.99885601811198,64.00334687,103.394712156634,104749767.84323001,429065.0,169218839.71336263,8.441839373963191,30
2019-02-07,eth,196941.0,0.40495776,10822142564.195879,132.878994102352,77.06794484,103.29905376972499,104765166.46823001,428676.0,140423396.34699696,8.38646196528271,30
2019-02-08,eth,210686.0,0.4583933,12311880544.915478,135.154809483648,52.52066355,117.50148509643499,104780637.74948001,471952.0,234419744.78311244,8.37242292154332,26
2019-02-09,eth,193871.0,0.46088424,12376821162.210094,134.401376787132,92.45613577,118.103963471654,104795984.81198001,417129.0,133866952.79244414,8.33320222441439,44
2019-02-10,eth,171484.0,0.48156962,12952116678.162142,139.288744051534,78.89693921,123.577868205728,104809355.15573001,381151.0,164165008.27995148,8.29104210905716,29
2019-02-11,eth,195256.0,0.4669473,12550041499.563198,135.542707067222,56.3498092,119.726615429573,104822486.24948001,429007.0,222716663.60587978,8.27158715371321,30
2019-02-12,eth,207073.0,0.47153349,12667179674.80466,140.731465031325,76.39172085,120.828701928697,104835850.03073001,438111.0,165818750.16425988,8.2406828394429,36
2019-02-13,eth,206023.0,0.47131967,12654238017.527147,135.767157664289,58.29273325,120.690225891292,104848904.90573001,491354.0,217080883.18841767,8.1962669975095,29
2019-02-14,eth,207805.0,0.46762715,12549978529.532606,133.28374610822,67.46776328,119.68091320865,104861988.37448001,474782.0,186014444.81776708,8.163782855978889,26
2019-02-15,eth,208673.0,0.47102055,12622763966.346075,132.82812531316003,70.25105856,120.360025423729,104875052.34323001,468599.0,179680765.31151462,8.125350305055902,28
2019-02-16,eth,215553.0,0.47659499,12775911024.938416,136.45646295495501,100.49891234,121.80488106370501,104888333.81198001,454309.0,127124868.58855861,8.09278716722752,28
2019-02-17,eth,203761.0,0.51870126,13931576531.412329,133.50968167416,64.10287992,132.80649006429,104901323.15573001,447945.0,217331523.15481725,8.06932311302627,36
2019-02-18,eth,248067.0,0.56094026,15151286525.370108,136.000656275496,36.09928036,144.415395967271,104914620.93698001,512455.0,419711594.621036,8.0595926907002,64
2019-02-19,eth,235079.0,0.55679578,15019131838.530283,145.484950797455,41.08135663,143.137295733489,104928151.40573001,533602.0,365594835.9984586,8.049708017342251,50
2019-02-20,eth,218723.0,0.57175624,15446574757.523869,144.105230207186,49.77921008,147.192143483343,104941570.87448001,530268.0,310301724.9844085,8.02804307085059,38
2019-02-21,eth,210293.0,0.5706151999999999,15071659862.126162,144.50411187651002,33.65028219,143.601283459965,104954910.56198001,544817.0,447891039.2740708,8.016062907964379,40
2019-02-22,eth,217612.0,0.58383715,15436970714.737705,142.712018187329,52.34116378,147.063304208065,104968202.62448001,530839.0,294929833.40538114,7.9818198518532,37
2019-02-23,eth,211612.0,0.62413569,16537844044.99882,152.167261181759,71.71086256,157.5305,104981854.59323001,476225.0,230618395.22801504,7.9616150751728,45
2019-02-24,eth,217755.0,0.54004988,14214580418.606434,148.267805123807,38.3104706,135.38312887200502,104995212.74948001,540201.0,371036434.59977835,7.958158752057081,53
2019-02-25,eth,231575.0,0.55023218,14483295870.415648,145.59042772874201,28.26438888,137.924874926943,105008584.40573001,573756.0,512422042.2162756,7.97735161907124,38
2019-02-26,eth,239116.0,0.54200005,14254221126.634312,147.548233225137,58.88600631,135.725916130918,105022102.87448001,553925.0,242064660.53573328,7.97135768090067,34
2019-02-27,eth,235484.0,0.53611014,14074432189.725124,147.535698771532,38.067683200000005,133.996758912916,105035616.56198001,539516.0,369721270.27081853,7.9843968596548605,47
2019-02-28,eth,233394.0,0.53963599,14155791260.862894,147.95899025423,47.10069579,134.754724137931,105048571.40573001,541458.0,300543145.3661426,7.991317416797839,55
2019-03-01,eth,268402.0,0.54024349,14169065498.97906,141.264233626206,59.15425262,134.864564582116,105061441.03073001,547622.0,239527419.78463006,7.99220362009786,39
2019-03-02,eth,279249.0,0.53006025,13890641067.963133,142.525037737313,74.45443929999999,132.19729748685,105075075.90573001,526912.0,186565652.73752344,7.989883417488151,36
2019-03-03,eth,291044.0,0.52029964,13624303451.472584,141.02482751791,64.97091473,129.645783752192,105088673.59323001,492382.0,209698501.35490832,7.9955207459695,29
2019-03-04,eth,272293.0,0.50375655,13150448327.086195,139.476203485556,43.97195756,125.120439509059,105102318.84323001,620211.0,299064427.8176184,8.01033241346154,23
2019-03-05,eth,270746.0,0.54495536,14265056013.146786,141.636781920635,48.69012197,135.707658971362,105116071.71823001,598085.0,292976386.8953935,8.01704605002728,33
2019-03-06,eth,266235.0,0.55108693,14421925886.302595,141.590025243034,47.95953877,137.18230391583901,105129637.53073001,578932.0,300710270.67312783,8.02035369208968,27
2019-03-07,eth,279134.0,0.54726327,14314466780.472427,141.955624561301,49.284541,136.142440677966,105143309.53073001,572685.0,290445370.68507594,8.02248003865814,28
2019-03-08,eth,272589.0,0.53404658,13927133317.874832,142.646384971824,45.34862381,132.441421098773,105156930.53073001,562361.0,307112590.12646,8.0290145714419,27
2019-03-09,eth,284250.0,0.54918683,14334414208.799795,139.052503034787,58.52250638,136.29696084161301,105170461.03073001,555854.0,244938487.69948283,8.028523748693111,28
2019-03-10,eth,248152.0,0.54646845,14223617476.06865,142.069370541774,65.80245571,135.225663062537,105184305.65573001,484038.0,216156332.18477815,8.03423400226266,22
2019-03-11,eth,262743.0,0.53467567,13894539374.319622,139.259346164309,44.80691908,132.080107539451,105197819.96823001,536412.0,310098075.4390005,8.04787550566466,27
2019-03-12,eth,298223.0,0.53943745,13961159817.612207,138.488504454074,47.95336282,132.696165108124,105211479.21823001,564306.0,291140370.50748616,8.05594393973449,33
2019-03-13,eth,272122.0,0.53388935,13798553682.419762,136.35514952737802,55.49992477,131.13371244886002,105225067.03073001,573281.0,248622925.89636895,8.04846220631944,27
2019-03-14,eth,280348.0,0.5347493000000001,13818816928.97401,137.69585800244,50.56202247,131.309282583285,105238690.34323001,573828.0,273304275.68285626,8.05066135443079,22
2019-03-15,eth,258613.0,0.55202024,14272514476.484436,138.215511913921,52.25979335,135.602942723553,105252247.40573001,553012.0,273106982.64658356,8.05264946960159,20
2019-03-16,eth,268643.0,0.57169949,14803448033.964443,142.631825206676,56.877942299999994,140.628877556984,105266061.21823001,504183.0,260266940.67393923,8.057440226070781,30
2019-03-17,eth,282235.0,0.5621976,14543649947.766748,141.188232748458,62.97086378,138.143052308591,105279633.71823001,494872.0,230958400.04686564,8.06214103862995,29
2019-03-18,eth,263811.0,0.55775345,14431812874.931955,138.783552148688,43.28320595,137.063216247808,105293114.15573001,573940.0,333427539.8443742,8.0571039177537,32
2019-03-19,eth,265142.0,0.56135157,14524755456.267506,134.334119500687,60.33698186,137.928077147867,105306734.90573001,635940.0,240727245.67204365,8.05137875376439,30
2019-03-20,eth,261950.0,0.56420597,14606466275.6443,139.949251297753,42.16690255,138.68589246054898,105320490.90573001,630313.0,346396471.92748564,8.059597508791231,32
2019-03-21,eth,237078.0,0.54845008,14176552088.904978,137.330445396475,42.73970178,134.586574225599,105334073.40573001,618318.0,331695156.9574764,8.067489842305571,32
2019-03-22,eth,247350.0,0.5557605999999999,14316051499.88989,136.620477212782,52.81641668,135.893367913501,105347683.40573001,628700.0,271053062.66453457,8.072238387984491,30
2019-03-23,eth,241066.0,0.55830098,14379201263.626575,136.50729163687998,50.49198103,136.475040619521,105361399.40573001,561778.0,284781879.60671115,8.075255524437809,28
2019-03-24,eth,260748.0,0.55434114,14269826903.367271,137.48883997885,64.69841747,135.419440385739,105375024.90573001,549073.0,220559133.603049,8.0803913844091,29
2019-03-25,eth,294083.0,0.54572861,14026509293.872915,137.164857296365,39.87914581,133.093157802455,105388658.03073001,648670.0,351725419.63988477,8.09847520321598,27
2019-03-26,eth,275745.0,0.54637917,14035815959.859247,132.024509057796,43.40441769,133.164339859731,105402211.84323001,629010.0,323372981.5460969,8.1032790996393,34
2019-03-27,eth,262880.0,0.5699238,14675513594.93677,131.649966595234,50.59966191,139.21530742256002,105415947.90573001,625948.0,290031850.8292659,8.093387958560509,28
2019-03-28,eth,277318.0,0.56267481,14479336682.758982,130.955275938531,48.46663661,137.336611922852,105429546.28073001,634367.0,298748534.9631732,8.08919116484987,29
2019-03-29,eth,257930.0,0.58210009,15011824226.81072,132.055429092654,43.22950235,142.368977498539,105443085.21823001,640352.0,347258779.5601608,8.086495737524,30
2019-03-30,eth,249624.0,0.5820787,14986210515.774961,126.643179448144,45.14625519,142.107745178258,105456676.53073001,667967.0,331948030.9452411,8.085523891082081,24
2019-03-31,eth,241677.0,0.57880133,14900509959.477442,127.86020113334801,53.31752395,141.27678515488,105470335.71823001,646230.0,279467403.1133139,8.09077174715363,25
2019-04-01,eth,296278.0,0.58149892,14904438854.942741,134.472680655086,46.79511535,141.295688778492,105484031.28073001,687574.0,318504158.92689997,8.10194081098265,33
2019-04-02,eth,336880.0,0.67640248,17456367141.551872,132.17951090543002,27.25300415,165.46688047925198,105497650.59323001,758900.0,640530014.5439465,8.13045285732683,49
2019-04-03,eth,320514.0,0.65641648,16907070015.389114,131.208612949128,27.92877816,160.239572764465,105511202.53073001,746605.0,605363754.8849957,8.155143355627331,53
2019-04-04,eth,283098.0,0.6472127,16658771420.537912,134.975462595713,39.17048761,157.865736879018,105524933.71823001,673520.0,425288844.6223012,8.16599388274078,45
2019-04-05,eth,290567.0,0.67902169,17512964184.418755,135.523329039011,42.40916491,165.938985388662,105538575.78073001,621924.0,412952347.02954245,8.17995672502562,40
2019-04-06,eth,281955.0,0.67518209,17459259648.069614,137.668706044968,61.42829913,165.408794856809,105552184.59323001,559039.0,284221765.7670421,8.183814126330349,33
2019-04-07,eth,287126.0,0.70988977,18417406483.197674,136.700154497132,47.60630114,174.463659555815,105565861.28073001,572886.0,386869091.74660647,8.198276228832,45
2019-04-08,eth,299606.0,0.73425763,19086623811.578064,136.099696882773,30.53506681,180.77950116890702,105579580.03073001,668000.0,625072279.4662677,8.22445826596344,54
2019-04-09,eth,296515.0,0.71573766,18579958561.892334,137.810904609262,33.92445701,175.95788661601398,105593212.78073001,656914.0,547686247.5481871,8.23732502235589,37
2019-04-10,eth,300565.0,0.72085201,18742579575.87823,140.323204447125,38.48877975,177.474878959673,105606943.84323001,674070.0,486962166.59833455,8.253820106338871,33
2019-04-11,eth,314322.0,0.67461794,17485513471.08484,139.977058473162,39.31759635,165.550361192285,105620509.34323001,729032.0,444724883.9272737,8.2666957297035,33
2019-04-12,eth,320739.0,0.67261069,17418197956.14196,139.635089377869,43.58492094,164.89181735827,105634095.34323001,694793.0,399638167.94927955,8.268598997923451,34
2019-04-13,eth,290028.0,0.67073972,17339830952.548172,142.611569200023,74.13348977,164.12865926358901,105647795.03073001,614291.0,233900103.78951836,8.25957764623765,30
2019-04-14,eth,245862.0,0.68585336,17752504741.622856,143.446452506932,64.44714146,168.013099064874,105661432.59323001,551055.0,275458373.1795227,8.26610297128554,26
2019-04-15,eth,294905.0,0.65677127,16966933735.397846,143.452320108269,44.20115125,160.55747311513701,105675141.78073001,622058.0,383857280.979134,8.279714225661499,33
2019-04-16,eth,283757.0,0.68095983,17614342918.05253,140.695607545142,50.54331617,166.662340151958,105688801.09323001,656461.0,348499945.256959,8.28702362558505,36
2019-04-17,eth,308498.0,0.67991356,17585084684.584675,137.668681769967,48.37754451,166.364139684395,105702375.03073001,681896.0,363496842.6244588,8.294849711692459,28
2019-04-18,eth,325334.0,0.70711094,18346579178.286354,137.501580136766,41.70769381,173.54595207481003,105715972.96823001,697650.0,439884767.12156266,8.30275466492576,31
2019-04-19,eth,336310.0,0.70738754,18360252059.51145,140.452737448713,46.80525971,173.65278345996498,105729673.28073001,693183.0,392268992.28833634,8.30849359933112,34
2019-04-20,eth,369030.0,0.70463904,18316362316.2227,138.118341364123,60.66849104,173.215369374635,105743285.84323001,686824.0,301908981.1155709,8.30365326553944,30
2019-04-21,eth,307683.0,0.69251483,17972938248.318367,140.471855072897,56.44336722,169.945601110462,105757007.71823001,631190.0,318424274.3115082,8.30524946462649,33
2019-04-22,eth,335022.0,0.70092298,18146587276.743004,141.777574958503,47.19271145,171.565414669784,105770660.78073001,719306.0,384520972.00155723,8.315763027163191,31
2019-04-23,eth,356264.0,0.69904922,18082477241.296917,138.210702704659,40.65753314,170.93740964348302,105784200.65573001,729268.0,444750968.56301457,8.305066251591612,38
2019-04-24,eth,344470.0,0.67726718,17471672684.66002,137.128914601247,32.46108517,165.142114202221,105797801.90573001,668917.0,538234399.5733135,8.31012977130446,38
2019-04-25,eth,299191.0,0.62705068,16088159635.764545,138.492361933253,35.71989892,152.045494447691,105811485.53073001,680812.0,450397680.8481984,8.31606274343233,26
2019-04-26,eth,307928.0,0.63158927,16187127320.271233,138.065187452246,24.56835042,152.96092752776198,105825242.96823001,661061.0,658860975.3393425,8.34059106702922,30
2019-04-27,eth,258512.0,0.64254001,16481950898.340918,141.95550047290502,59.06275125,155.726733489188,105838930.34323001,562687.0,279058298.9899597,8.33738114938124,22
2019-04-28,eth,256712.0,0.63345114,16222096003.374598,139.386152643941,48.97581413,153.25184716540002,105852531.65573001,593482.0,331226673.6638514,8.34175180700745,24
2019-04-29,eth,274907.0,0.63081826,16149383529.987247,142.321703343671,37.19731459,152.545208766803,105866212.78073001,628989.0,434154554.07509875,8.35523007297545,31
2019-04-30,eth,292816.0,0.65957257,16934266388.137323,143.13341589871598,38.03361577,159.938501461134,105879861.53073001,707771.0,445244714.3127536,8.36438802922625,54
